seed,config,scenario,iteration,tcr,mean_energy,sigma_energy,n_transit,n_exploit
25,HYBRID,synthetic,0,0.40235690235690236,221.53638177558054,0.17266619875786668,7,23
25,HYBRID,synthetic,1,0.5092592592592593,220.97329614403515,0.25499852868809686,4,26
25,HYBRID,synthetic,2,0.5580808080808081,220.3960518293794,0.315834619198942,3,27
25,HYBRID,synthetic,3,0.5808080808080808,219.805815019712,0.38555667267508587,2,28
25,HYBRID,synthetic,4,0.6060606060606061,219.20777283172012,0.41193233317957506,3,27
25,HYBRID,synthetic,5,0.6085858585858586,218.62534063183634,0.478341909256057,3,27
25,HYBRID,synthetic,6,0.6237373737373737,218.05334658065092,0.5421978867181169,2,28
25,HYBRID,synthetic,7,0.6313131313131313,217.46803570158207,0.6197357043437949,1,29
25,HYBRID,synthetic,8,0.6380471380471381,216.86261591509611,0.6962334741930377,1,29
25,HYBRID,synthetic,9,0.6388888888888888,216.28209349503854,0.7748748738165342,1,29
25,HYBRID,synthetic,10,0.6388888888888888,215.70755898357558,0.8636975680574807,1,29
25,HYBRID,synthetic,11,0.6405723905723906,215.111744883744,0.9704881319157088,1,29
25,HYBRID,synthetic,12,0.6414141414141414,214.52459107610213,1.0462117528681631,1,29
25,HYBRID,synthetic,13,0.6422558922558923,213.94508169696084,1.1106340755915853,2,28
25,HYBRID,synthetic,14,0.6430976430976431,213.37394135460212,1.2203615831899586,1,29
25,HYBRID,synthetic,15,0.6439393939393939,212.78227130128073,1.330439190738207,1,29
25,HYBRID,synthetic,16,0.6439393939393939,212.18205672740348,1.435689389070566,1,29
25,HYBRID,synthetic,17,0.6447811447811448,211.59139291587599,1.5256625584726056,1,29
25,HYBRID,synthetic,18,0.6447811447811448,210.99807641798895,1.5822833488135526,1,29
25,HYBRID,synthetic,19,0.6498316498316499,210.41632917412835,1.6944453187599755,2,28
25,HYBRID,synthetic,20,0.6523569023569024,209.825303429453,1.7592454135840345,1,29
25,HYBRID,synthetic,21,0.6540404040404041,209.22876420413303,1.8236210700700874,1,29
25,HYBRID,synthetic,22,0.6548821548821548,208.636774098398,1.9386551422952891,1,29
25,HYBRID,synthetic,23,0.6548821548821548,208.05474884861465,2.004650751695466,1,29
25,HYBRID,synthetic,24,0.6548821548821548,207.48422522053468,2.085067652382501,1,29
25,HYBRID,synthetic,25,0.6548821548821548,206.91104578980932,2.1496946789259814,1,29
25,HYBRID,synthetic,26,0.6548821548821548,206.32285060398618,2.228578165493899,1,29
25,HYBRID,synthetic,27,0.6557239057239057,205.74773284416273,2.333013380025595,1,29
25,HYBRID,synthetic,28,0.6557239057239057,205.14451210498746,2.4207752898308192,1,29
25,HYBRID,synthetic,29,0.6557239057239057,204.57100910211054,2.512024245292383,2,28
25,HYBRID,synthetic,30,0.6557239057239057,203.99151808927212,2.6024635096918587,1,29
25,HYBRID,synthetic,31,0.6557239057239057,203.4119691900706,2.7020205327862814,1,29
25,HYBRID,synthetic,32,0.6557239057239057,202.8200334040581,2.758099959481394,1,29
25,HYBRID,synthetic,33,0.6590909090909091,202.25098406515815,2.8286062128193814,0,30
25,HYBRID,synthetic,34,0.6599326599326599,201.65625836084837,2.871554625937046,0,30
25,HYBRID,synthetic,35,0.6599326599326599,201.07065422462463,2.9093247894157086,0,30
25,HYBRID,synthetic,36,0.6599326599326599,200.48505008840084,2.952651849706077,0,30
25,HYBRID,synthetic,37,0.6599326599326599,199.88840025718048,2.997340549841391,0,30
25,HYBRID,synthetic,38,0.6599326599326599,199.30969968032952,3.0343454820649742,0,30
25,HYBRID,synthetic,39,0.6599326599326599,198.7254762559804,3.084099968511364,0,30
25,HYBRID,synthetic,40,0.6599326599326599,198.1398721197566,3.129344439234751,0,30
25,HYBRID,synthetic,41,0.6599326599326599,197.540460864787,3.176669673253403,0,30
25,HYBRID,synthetic,42,0.6599326599326599,196.9548567285633,3.2209768617280083,0,30
25,HYBRID,synthetic,43,0.6599326599326599,196.3637297448412,3.267351395822321,0,30
25,HYBRID,synthetic,44,0.6599326599326599,195.77398347299373,3.314186034890888,0,30
25,HYBRID,synthetic,45,0.6599326599326599,195.181475777397,3.3611652785865314,1,29
25,HYBRID,synthetic,46,0.6599326599326599,194.59920497450656,3.404150415451501,0,30
25,HYBRID,synthetic,47,0.6599326599326599,194.0017756498037,3.452681419876221,0,30
25,HYBRID,synthetic,48,0.6599326599326599,193.41064866608164,3.499665236342205,0,30
25,HYBRID,synthetic,49,0.6599326599326599,192.81399883486122,3.5437156881116865,0,30
25,HYBRID,synthetic,50,0.6599326599326599,192.22287185113916,3.5956415693242216,0,30
25,HYBRID,synthetic,51,0.6599326599326599,191.64555198616287,3.6479808313351554,0,30
25,HYBRID,synthetic,52,0.6599326599326599,191.05442500244078,3.7008406670719514,0,30
25,HYBRID,synthetic,53,0.6599326599326599,190.4619173068441,3.7485019278329696,0,30
25,HYBRID,synthetic,54,0.6599326599326599,189.85974462812538,3.7955535215676033,0,30
25,HYBRID,synthetic,55,0.6599326599326599,189.26585622065414,3.8420724305704153,0,30
25,HYBRID,synthetic,56,0.6599326599326599,188.68025208443035,3.8875758333828063,0,30
25,HYBRID,synthetic,57,0.6599326599326599,188.0905058125829,3.9375749931265305,0,30
25,HYBRID,synthetic,58,0.6599326599326599,187.49109455761334,3.9885454259064272,0,30
25,HYBRID,synthetic,59,0.6599326599326599,186.90549042138954,4.031008671413582,0,30
25,HYBRID,synthetic,60,0.6599326599326599,186.31850557329122,4.085247605333506,0,30
25,HYBRID,synthetic,61,0.6599326599326599,185.72875930144377,4.14087683877916,0,30
25,HYBRID,synthetic,62,0.6632996632996633,185.12658662272506,4.196419880154727,0,30
25,HYBRID,synthetic,63,0.6632996632996633,184.53131750337926,4.2462756931138985,0,30
25,HYBRID,synthetic,64,0.6632996632996633,183.93466767215884,4.291605430724255,0,30
25,HYBRID,synthetic,65,0.6632996632996633,183.35872851905708,4.343324987038604,0,30
25,HYBRID,synthetic,66,0.6632996632996633,182.76484011158587,4.391016711121394,0,30
25,HYBRID,synthetic,67,0.6632996632996633,182.1681902803655,4.438129308804154,0,30
25,HYBRID,synthetic,68,0.6641414141414141,181.5743018728943,4.4831214611467445,0,30
25,HYBRID,synthetic,69,0.6641414141414141,180.98179417729762,4.537562498591928,0,30
25,HYBRID,synthetic,70,0.6641414141414141,180.3851443460772,4.582367792196057,0,30
25,HYBRID,synthetic,71,0.6641414141414141,179.81058590485003,4.6214756699719635,0,30
25,HYBRID,synthetic,72,0.6641414141414141,179.22912390425003,4.668276573341602,0,30
25,HYBRID,synthetic,73,0.6641414141414141,178.64213905615168,4.713555733959898,0,30
25,HYBRID,synthetic,74,0.6641414141414141,178.0454892249313,4.754126659165995,0,30
25,HYBRID,synthetic,75,0.6641414141414141,177.4474586818363,4.804373217008598,0,30
25,HYBRID,synthetic,76,0.6641414141414141,176.8590931218634,4.843855477830145,0,30
25,HYBRID,synthetic,77,0.6641414141414141,176.26520471439207,4.893101450001886,0,30
25,HYBRID,synthetic,78,0.6641414141414141,175.67545844254465,4.937530407355273,0,30
25,HYBRID,synthetic,79,0.6641414141414141,175.09399644194457,4.9757974051910985,0,30
25,HYBRID,synthetic,80,0.6641414141414141,174.5125344413446,5.019931336923002,0,30
25,HYBRID,synthetic,81,0.6641414141414141,173.9338338644937,5.065001925494909,0,30
25,HYBRID,synthetic,82,0.6641414141414141,173.36065613514108,5.105346077196151,0,30
25,HYBRID,synthetic,83,0.6641414141414141,172.75986416829696,5.152216444930852,0,30
25,HYBRID,synthetic,84,0.6641414141414141,172.18116359144608,5.197152545291088,0,30
25,HYBRID,synthetic,85,0.6641414141414141,171.59555945522231,5.247459451357331,0,30
25,HYBRID,synthetic,86,0.6641414141414141,171.0237624377443,5.3006378113725905,0,30
25,HYBRID,synthetic,87,0.6641414141414141,170.44644257276798,5.343867574494336,0,30
25,HYBRID,synthetic,88,0.6641414141414141,169.86221914841883,5.396397143093966,0,30
25,HYBRID,synthetic,89,0.6641414141414141,169.26418860532388,5.4356016076107805,0,30
25,HYBRID,synthetic,90,0.6641414141414141,168.66615806222887,5.483266371649647,0,30
25,HYBRID,synthetic,91,0.6641414141414141,168.07226965475766,5.532976428290352,0,30
25,HYBRID,synthetic,92,0.6641414141414141,167.4921883660322,5.584680269516549,0,30
25,HYBRID,synthetic,93,0.6641414141414141,166.90934565355758,5.635250163589662,0,30
25,HYBRID,synthetic,94,0.6641414141414141,166.32926436483214,5.684223163113871,0,30
25,HYBRID,synthetic,95,0.6641414141414141,165.74227951673376,5.733294885970095,0,30
25,HYBRID,synthetic,96,0.6641414141414141,165.1691017873812,5.778463293065301,0,30
25,HYBRID,synthetic,97,0.6641414141414141,164.5710712442863,5.829283128080417,0,30
25,HYBRID,synthetic,98,0.6641414141414141,163.97856354868958,5.881545388766767,0,30
25,HYBRID,synthetic,99,0.6641414141414141,163.37915229372007,5.939561214009823,0,30
25,HYBRID,synthetic,100,0.6641414141414141,162.8004517168692,5.987846415419134,0,30
25,HYBRID,synthetic,101,0.6641414141414141,162.20518259752333,6.0355588535501665,0,30
25,HYBRID,synthetic,102,0.6641414141414141,161.6140556138013,6.0909376052172055,0,30
25,HYBRID,synthetic,103,0.6641414141414141,161.03535503695042,6.139717545694153,0,30
25,HYBRID,synthetic,104,0.6641414141414141,160.4318016463571,6.199412826148753,0,30
25,HYBRID,synthetic,105,0.6641414141414141,159.84481679825873,6.251098897620788,0,30
25,HYBRID,synthetic,106,0.6641414141414141,159.25230910266208,6.295006670283972,0,30
25,HYBRID,synthetic,107,0.6641414141414141,158.65565927144172,6.351091357887261,0,30
25,HYBRID,synthetic,108,0.6641414141414141,158.04382160960094,6.398326427636695,0,30
25,HYBRID,synthetic,109,0.6641414141414141,157.45545604962805,6.448496739827317,0,30
25,HYBRID,synthetic,110,0.6641414141414141,156.86294835403137,6.5001700048432,0,30
25,HYBRID,synthetic,111,0.6641414141414141,156.2828670653059,6.551598320382799,0,30
25,HYBRID,synthetic,112,0.6641414141414141,155.69035936970926,6.601431807020282,0,30
25,HYBRID,synthetic,113,0.6641414141414141,155.09647096223802,6.650467836558549,0,30
