seed,config,scenario,iteration,tcr,mean_energy,sigma_energy,n_transit,n_exploit
8,HYBRID,synthetic,0,0.30743525480367584,221.50955656635415,0.1474936662530725,2,18
8,HYBRID,synthetic,1,0.3842940685045948,220.91059925632777,0.19919348434023026,0,20
8,HYBRID,synthetic,2,0.4101921470342523,220.29773182688322,0.19119159337438338,0,20
8,HYBRID,synthetic,3,0.42355889724310775,219.71281804659674,0.18572225506027143,0,20
8,HYBRID,synthetic,4,0.42857142857142855,219.1051225203797,0.22048399935855423,0,20
8,HYBRID,synthetic,5,0.4369256474519632,218.47464524823218,0.25987177045192067,0,20
8,HYBRID,synthetic,6,0.43859649122807015,217.88973146794564,0.2934759855073713,1,19
8,HYBRID,synthetic,7,0.4469507101086048,217.28703594172867,0.3383589914948007,1,19
8,HYBRID,synthetic,8,0.4494569757727652,216.6597490282823,0.37715670418843295,1,19
8,HYBRID,synthetic,9,0.4502923976608187,216.06884621190238,0.4445815627278916,0,20
8,HYBRID,synthetic,10,0.4594820384294068,215.45852241513558,0.48658390739706453,0,20
8,HYBRID,synthetic,11,0.4594820384294068,214.84875582110666,0.5381571882106214,0,20
8,HYBRID,synthetic,12,0.46365914786967416,214.24520243051342,0.5872821693572079,1,19
8,HYBRID,synthetic,13,0.46365914786967416,213.6383647686727,0.6500127760170793,0,20
8,HYBRID,synthetic,14,0.46867167919799496,213.03282547303579,0.7050872522693611,0,20
8,HYBRID,synthetic,15,0.47117794486215536,212.4127035399476,0.7575851393128841,1,19
8,HYBRID,synthetic,16,0.4778613199665831,211.82934024381507,0.8153073236538673,0,20
8,HYBRID,synthetic,17,0.4828738512949039,211.24616978371608,0.8661689630075629,1,19
8,HYBRID,synthetic,18,0.4828738512949039,210.6538295965584,0.9269182306806495,0,20
8,HYBRID,synthetic,19,0.4828738512949039,210.04004697790214,0.984001422967397,0,20
8,HYBRID,synthetic,20,0.48621553884711777,209.4489199941801,1.0166565237628113,1,19
8,HYBRID,synthetic,21,0.48621553884711777,208.84644228216288,1.0753914762645285,1,19
8,HYBRID,synthetic,22,0.48621553884711777,208.2667326368653,1.1677362179720998,0,20
8,HYBRID,synthetic,23,0.48621553884711777,207.65770620160657,1.2133539296981912,0,20
8,HYBRID,synthetic,24,0.48621553884711777,207.05415281101327,1.2506011837016122,0,20
8,HYBRID,synthetic,25,0.48872180451127817,206.4443862169844,1.2927293159672915,0,20
8,HYBRID,synthetic,26,0.48872180451127817,205.84290389420298,1.3265349615708892,0,20
8,HYBRID,synthetic,27,0.4903926482873851,205.2455637070453,1.3802769137791586,0,20
8,HYBRID,synthetic,28,0.4903926482873851,204.63372604520458,1.4151426079228069,0,20
8,HYBRID,synthetic,29,0.4903926482873851,204.0301726546113,1.4618839461369453,0,20
8,HYBRID,synthetic,30,0.4903926482873851,203.43283246745358,1.5130189661610658,0,20
8,HYBRID,synthetic,31,0.4903926482873851,202.8313501446722,1.5606971902181057,0,20
8,HYBRID,synthetic,32,0.4903926482873851,202.22779675407895,1.6050383063911644,0,20
8,HYBRID,synthetic,33,0.49122807017543857,201.60560375317885,1.6513558030941993,0,20
8,HYBRID,synthetic,34,0.49122807017543857,200.99790822696187,1.7016398730754807,0,20
8,HYBRID,synthetic,35,0.49122807017543857,200.38399949730925,1.7429716255763354,0,20
8,HYBRID,synthetic,36,0.49122807017543857,199.7908014457753,1.7961769384128028,0,20
8,HYBRID,synthetic,37,0.49122807017543857,199.16860844487525,1.848691717513108,0,20
8,HYBRID,synthetic,38,0.49122807017543857,198.54020224053957,1.8858904023975223,0,20
8,HYBRID,synthetic,39,0.49122807017543857,197.93250671432253,1.9513768502294329,0,20
8,HYBRID,synthetic,40,0.49122807017543857,197.34345079841233,2.000986529023191,0,20
8,HYBRID,synthetic,41,0.4928989139515455,196.7398974078191,2.051695822107769,0,20
8,HYBRID,synthetic,42,0.4928989139515455,196.13634401722578,2.0884648619230055,0,20
8,HYBRID,synthetic,43,0.4928989139515455,195.52450635538503,2.130587701178138,0,20
8,HYBRID,synthetic,44,0.4928989139515455,194.93130830385113,2.178411691217456,0,20
8,HYBRID,synthetic,45,0.4928989139515455,194.31947064201034,2.2314489815139766,0,20
8,HYBRID,synthetic,46,0.4928989139515455,193.71798831922894,2.2717126059446477,0,20
8,HYBRID,synthetic,47,0.4928989139515455,193.1061506573882,2.3264203030316075,0,20
8,HYBRID,synthetic,48,0.4928989139515455,192.50052619898304,2.3656765648963454,0,20
8,HYBRID,synthetic,49,0.4928989139515455,191.8721199946474,2.4154879237589215,0,20
8,HYBRID,synthetic,50,0.4928989139515455,191.26235340061854,2.463336894979546,0,20
8,HYBRID,synthetic,51,0.4928989139515455,190.6422314675303,2.5119709921169906,0,20
8,HYBRID,synthetic,52,0.4928989139515455,190.01382526319463,2.563886926248147,0,20
8,HYBRID,synthetic,53,0.4928989139515455,189.3978454657302,2.6043636837979047,0,20
8,HYBRID,synthetic,54,0.4928989139515455,188.7756524648301,2.6510766030058606,0,20
8,HYBRID,synthetic,55,0.4928989139515455,188.16588587080122,2.7130265034255063,0,20
8,HYBRID,synthetic,56,0.4928989139515455,187.56233248020794,2.770404899293559,0,20
8,HYBRID,synthetic,57,0.4928989139515455,186.96706336086214,2.8320403131989487,0,20
8,HYBRID,synthetic,58,0.4928989139515455,186.33865715652647,2.877751369528464,0,20
8,HYBRID,synthetic,59,0.4928989139515455,185.71232202000266,2.91620853162419,0,20
8,HYBRID,synthetic,60,0.4928989139515455,185.09012901910256,2.9679141488326675,0,20
8,HYBRID,synthetic,61,0.4928989139515455,184.47414922163813,3.025514721119098,0,20
8,HYBRID,synthetic,62,0.4928989139515455,183.86438262760925,3.0784327871452812,0,20
8,HYBRID,synthetic,63,0.4928989139515455,183.2525449657685,3.131623390389821,0,20
8,HYBRID,synthetic,64,0.4928989139515455,182.62828089705653,3.180765551151656,0,20
8,HYBRID,synthetic,65,0.4928989139515455,182.0226564386514,3.23080655236388,0,20
8,HYBRID,synthetic,66,0.4928989139515455,181.40046343775134,3.2816623814688377,0,20
8,HYBRID,synthetic,67,0.4928989139515455,180.782412572475,3.331160790015112,0,20
8,HYBRID,synthetic,68,0.4928989139515455,180.18300131750544,3.390140813446674,0,20
8,HYBRID,synthetic,69,0.4928989139515455,179.57530579128846,3.4458996814928597,0,20
8,HYBRID,synthetic,70,0.4928989139515455,178.95725492601213,3.4892094624315244,0,20
8,HYBRID,synthetic,71,0.4928989139515455,178.3495593997951,3.54802540549828,0,20
8,HYBRID,synthetic,72,0.4928989139515455,177.7418638735781,3.5825660053287347,0,20
