seed,config,scenario,iteration,tcr,mean_energy,sigma_energy,n_transit,n_exploit
1,HYBRID,synthetic,0,0.3882450331125828,221.51063854446656,0.16259876066630868,8,22
1,HYBRID,synthetic,1,0.5786423841059603,220.97323878898683,0.24499095658185588,2,28
1,HYBRID,synthetic,2,0.6266556291390728,220.38478011471867,0.2497816040858866,0,30
1,HYBRID,synthetic,3,0.6465231788079471,219.79009065998352,0.2638612036829472,2,28
1,HYBRID,synthetic,4,0.6663907284768212,219.2208181735485,0.27614300704846717,0,30
1,HYBRID,synthetic,5,0.6821192052980133,218.63171257081976,0.3124301088425901,0,30
1,HYBRID,synthetic,6,0.6837748344370861,218.02953989210104,0.3545588667418017,0,30
1,HYBRID,synthetic,7,0.6887417218543046,217.4301286371315,0.4003137922700783,1,29
1,HYBRID,synthetic,8,0.7003311258278145,216.84509641049195,0.4367085135850347,0,30
1,HYBRID,synthetic,9,0.706953642384106,216.24733941068786,0.48354695109297874,1,29
1,HYBRID,synthetic,10,0.7210264900662252,215.6582024027694,0.5432215385496381,1,29
1,HYBRID,synthetic,11,0.7309602649006622,215.04751747863858,0.6005448093794017,1,29
1,HYBRID,synthetic,12,0.7326158940397351,214.46758747575444,0.6321529142240935,0,30
1,HYBRID,synthetic,13,0.7350993377483444,213.87574718210433,0.6718345331155523,0,30
1,HYBRID,synthetic,14,0.7400662251655629,213.2818587746331,0.7237891124249636,0,30
1,HYBRID,synthetic,15,0.7408940397350994,212.67278253654146,0.763584115809715,0,30
1,HYBRID,synthetic,16,0.7442052980132451,212.08165555281946,0.8050864242865609,0,30
1,HYBRID,synthetic,17,0.7442052980132451,211.4767214503516,0.8538977720586554,0,30
1,HYBRID,synthetic,18,0.7442052980132451,210.89249802600241,0.8959588662163425,1,29
1,HYBRID,synthetic,19,0.7483443708609272,210.3254150537323,0.9367555648010053,0,30
1,HYBRID,synthetic,20,0.7508278145695364,209.74422821071533,0.9658712212778598,0,30
1,HYBRID,synthetic,21,0.7508278145695364,209.1627662101153,1.0148408182622781,0,30
1,HYBRID,synthetic,22,0.7508278145695364,208.55368997202368,1.0565619134574755,0,30
1,HYBRID,synthetic,23,0.7508278145695364,207.9749893951728,1.0950472472810753,0,30
1,HYBRID,synthetic,24,0.7508278145695364,207.38524312332527,1.1454387305219853,0,30
1,HYBRID,synthetic,25,0.7508278145695364,206.78997400397947,1.1884566528385394,0,30
1,HYBRID,synthetic,26,0.7524834437086093,206.2029891558811,1.235706694763475,0,30
1,HYBRID,synthetic,27,0.7524834437086093,205.61324288403364,1.2852628541904758,0,30
1,HYBRID,synthetic,28,0.7524834437086093,205.02073518843696,1.3397033529639737,0,30
1,HYBRID,synthetic,29,0.7524834437086093,204.4420346115861,1.3814885467563882,0,30
1,HYBRID,synthetic,30,0.7524834437086093,203.85504976348773,1.4334131622183517,0,30
1,HYBRID,synthetic,31,0.7524834437086093,203.2804913222606,1.471885374757687,0,30
