seed,config,scenario,iteration,tcr,mean_energy,sigma_energy,n_transit,n_exploit
21,HYBRID,synthetic,0,0.3336106489184692,221.53620717594487,0.12533433459265708,10,20
21,HYBRID,synthetic,1,0.5033277870216306,221.0145499814736,0.21824430399607128,2,28
21,HYBRID,synthetic,2,0.543261231281198,220.44789829189332,0.24015098096056475,1,29
21,HYBRID,synthetic,3,0.5582362728785357,219.88444263068152,0.30143937120708525,2,28
21,HYBRID,synthetic,4,0.5823627287853578,219.31927377187031,0.3496565010414637,3,27
21,HYBRID,synthetic,5,0.6198003327787022,218.75487190339982,0.39457823658169383,1,29
21,HYBRID,synthetic,6,0.6447587354409318,218.16704593362684,0.43510484419313555,0,30
21,HYBRID,synthetic,7,0.6547420965058236,217.57766629237628,0.4526482741880312,0,30
21,HYBRID,synthetic,8,0.6630615640599001,216.9879200205288,0.49379827323950626,0,30
21,HYBRID,synthetic,9,0.6663893510815307,216.40783873180328,0.5301910015839537,0,30
21,HYBRID,synthetic,10,0.6663893510815307,215.8180924599558,0.5772540090589653,0,30
21,HYBRID,synthetic,11,0.668053244592346,215.23386903560657,0.6137321318741542,0,30
21,HYBRID,synthetic,12,0.668053244592346,214.6427420518845,0.6484996669631247,0,30
21,HYBRID,synthetic,13,0.6697171381031614,214.06680289878278,0.6853466348476209,0,30
21,HYBRID,synthetic,14,0.673044925124792,213.49086374568105,0.7150172236074579,0,30
21,HYBRID,synthetic,15,0.6747088186356073,212.90525960945732,0.7581978771253811,0,30
21,HYBRID,synthetic,16,0.6763727121464226,212.32241689698267,0.8073576324085434,0,30
21,HYBRID,synthetic,17,0.6763727121464226,211.7326706251352,0.8414495563302791,1,29
21,HYBRID,synthetic,18,0.6763727121464226,211.15236879573212,0.8861857157401216,0,30
21,HYBRID,synthetic,19,0.6763727121464226,210.56717276848028,0.9216734405163932,1,29
21,HYBRID,synthetic,20,0.6763727121464226,209.9918055249627,0.9523322714147779,1,29
21,HYBRID,synthetic,21,0.6772046589018302,209.41919970519433,0.9699212696429798,1,29
21,HYBRID,synthetic,22,0.6772046589018302,208.84543766595445,1.0138491553132387,2,28
21,HYBRID,synthetic,23,0.6780366056572379,208.28438742875713,1.0459752658029398,0,30
