seed,config,scenario,iteration,tcr,mean_energy,sigma_energy,n_transit,n_exploit
11,HYBRID,synthetic,0,0.2677231025854879,221.488351618898,0.11700428781654869,5,15
11,HYBRID,synthetic,1,0.3577981651376147,220.93169236202507,0.2249116345412332,2,18
11,HYBRID,synthetic,2,0.4011676396997498,220.3466938864579,0.31386636240985794,1,19
11,HYBRID,synthetic,3,0.4178482068390325,219.7723239016763,0.404621061293573,1,19
11,HYBRID,synthetic,4,0.43369474562135113,219.19758286235168,0.48425614985416415,3,17
11,HYBRID,synthetic,5,0.44286905754795663,218.63465538504653,0.5305713459698309,1,19
11,HYBRID,synthetic,6,0.44787322768974147,218.0314784967279,0.526653903178291,0,20
11,HYBRID,synthetic,7,0.45204336947456214,217.45277791987706,0.5284212068493,0,20
11,HYBRID,synthetic,8,0.4578815679733111,216.85336666490747,0.5466511500159802,0,20
11,HYBRID,synthetic,9,0.45954962468723937,216.27259502024475,0.5705909683799297,0,20
11,HYBRID,synthetic,10,0.4603836530442035,215.6876812399583,0.5967740023222083,0,20
11,HYBRID,synthetic,11,0.4603836530442035,215.0882699849887,0.6357749323971401,1,19
11,HYBRID,synthetic,12,0.4645537948290242,214.50214300126663,0.6759145625590293,0,20
11,HYBRID,synthetic,13,0.4645537948290242,213.9224058643224,0.7046943188581498,0,20
11,HYBRID,synthetic,14,0.4662218515429525,213.3333499484122,0.7441518823839358,1,19
11,HYBRID,synthetic,15,0.4662218515429525,212.77828898186812,0.7689084564704854,0,20
11,HYBRID,synthetic,16,0.4662218515429525,212.1965533962988,0.8151810603513718,1,19
11,HYBRID,synthetic,17,0.4662218515429525,211.60835534476487,0.8701677007657957,0,20
11,HYBRID,synthetic,18,0.46788990825688076,211.03279976635486,0.9054365313011983,0,20
11,HYBRID,synthetic,19,0.46788990825688076,210.4437438504446,0.9556257535803593,0,20
11,HYBRID,synthetic,20,0.46788990825688076,209.88782501952429,0.9882539442531195,0,20
11,HYBRID,synthetic,21,0.46788990825688076,209.31740871392088,1.0289834681190582,0,20
11,HYBRID,synthetic,22,0.46788990825688076,208.74077920488185,1.0753499371958388,0,20
11,HYBRID,synthetic,23,0.46788990825688076,208.15172328897165,1.135438047287353,0,20
