seed,config,scenario,iteration,tcr,mean_energy,sigma_energy,n_transit,n_exploit
10,HYBRID,synthetic,0,0.2749793559042114,221.4978385997722,0.12040967397004229,4,16
10,HYBRID,synthetic,1,0.3699421965317919,220.9683498296637,0.1964749576870186,0,20
10,HYBRID,synthetic,2,0.3914120561519405,220.3756411033749,0.22289770103104356,2,18
10,HYBRID,synthetic,3,0.4203137902559868,219.80694052652402,0.28431278819708977,0,20
10,HYBRID,synthetic,4,0.42857142857142855,219.2089488533139,0.31571742545596404,0,20
10,HYBRID,synthetic,5,0.43270024772914945,218.62196400521557,0.3610093172476844,0,20
10,HYBRID,synthetic,6,0.435177539223782,218.0246238180579,0.39364446976841266,0,20
10,HYBRID,synthetic,7,0.4401321222130471,217.42728363090018,0.41680895103869897,0,20
10,HYBRID,synthetic,8,0.4434351775392238,216.83822771498996,0.4597184478634511,0,20
10,HYBRID,synthetic,9,0.4500412881915772,216.2201768497136,0.49626676348274135,0,20
10,HYBRID,synthetic,10,0.4500412881915772,215.61248132349655,0.5439302094367283,0,20
10,HYBRID,synthetic,11,0.4500412881915772,215.02135433977452,0.5746571190761034,0,20
10,HYBRID,synthetic,12,0.4558216350123865,214.4136588135575,0.629741563668744,0,20
10,HYBRID,synthetic,13,0.4558216350123865,213.8411714401422,0.6827576595676716,0,20
10,HYBRID,synthetic,14,0.45664739884393063,213.24797338860827,0.7407689989810754,0,20
10,HYBRID,synthetic,15,0.45664739884393063,212.6278514555201,0.7911707330751487,0,20
10,HYBRID,synthetic,16,0.4607762180016515,212.0429376752336,0.848179150950397,0,20
10,HYBRID,synthetic,17,0.4607762180016515,211.44973962369963,0.8842440398205127,0,20
10,HYBRID,synthetic,18,0.4607762180016515,210.87518118247255,0.9351582877768312,0,20
10,HYBRID,synthetic,19,0.4607762180016515,210.27784099531482,0.9697768733756976,0,20
10,HYBRID,synthetic,20,0.4607762180016515,209.68671401159273,1.0204707166898168,0,20
10,HYBRID,synthetic,21,0.4607762180016515,209.08937382443509,1.07691587540209,0,20
10,HYBRID,synthetic,22,0.4607762180016515,208.46096762009944,1.121524962095348,0,20
10,HYBRID,synthetic,23,0.4632535094962841,207.86776956856542,1.1540563952771012,0,20
10,HYBRID,synthetic,24,0.4632535094962841,207.2766425848434,1.2095262566811649,0,20
10,HYBRID,synthetic,25,0.4632535094962841,206.67723132987385,1.2633432710931318,0,20
10,HYBRID,synthetic,26,0.4632535094962841,206.10267288864665,1.318562139928424,0,20
10,HYBRID,synthetic,27,0.4632535094962841,205.50740376930085,1.3666538346699524,0,20
10,HYBRID,synthetic,28,0.4632535094962841,204.91420571776695,1.4083881053523986,0,20
10,HYBRID,synthetic,29,0.4632535094962841,204.33757620872794,1.4488102754764234,0,20
10,HYBRID,synthetic,30,0.4632535094962841,203.76094669968887,1.4966046147072358,0,20
10,HYBRID,synthetic,31,0.4632535094962841,203.1470379700363,1.5258245134584212,0,20
10,HYBRID,synthetic,32,0.4632535094962841,202.57662166443282,1.5604909774001061,0,20
10,HYBRID,synthetic,33,0.4632535094962841,201.98963681633452,1.5975481053055682,0,20
10,HYBRID,synthetic,34,0.4632535094962841,201.39022556136496,1.637236158941221,0,20
10,HYBRID,synthetic,35,0.4632535094962841,200.80116964545476,1.682548423827423,0,20
10,HYBRID,synthetic,36,0.4632535094962841,200.21625586516825,1.7131917384439082,0,20
10,HYBRID,synthetic,37,0.4632535094962841,199.63962635612924,1.7576870898135721,0,20
10,HYBRID,synthetic,38,0.4632535094962841,199.04642830459534,1.7979687697829068,0,20
10,HYBRID,synthetic,39,0.4632535094962841,198.4511591852495,1.830156327999254,0,20
10,HYBRID,synthetic,40,0.4632535094962841,197.8910982187054,1.872228956778006,0,20
10,HYBRID,synthetic,41,0.4632535094962841,197.31653977747823,1.9069537204853713,0,20
10,HYBRID,synthetic,42,0.4632535094962841,196.73991026843925,1.9340542334754436,0,20
10,HYBRID,synthetic,43,0.4632535094962841,196.16120969158834,1.9928108172625165,0,20
10,HYBRID,synthetic,44,0.4632535094962841,195.58458018254933,2.033881950813071,0,20
10,HYBRID,synthetic,45,0.4632535094962841,195.00173747007472,2.076734807570451,0,20
10,HYBRID,synthetic,46,0.4632535094962841,194.40853941854078,2.105289855958716,0,20
10,HYBRID,synthetic,47,0.4632535094962841,193.82776777387804,2.150904393304797,0,20
10,HYBRID,synthetic,48,0.4632535094962841,193.25113826483903,2.1686865388737164,0,20
10,HYBRID,synthetic,49,0.4632535094962841,192.6807219592356,2.1989714897787374,0,20
10,HYBRID,synthetic,50,0.4632535094962841,192.10202138238472,2.2533081043960514,0,20
10,HYBRID,synthetic,51,0.4632535094962841,191.5419604158406,2.2986955319416795,0,20
10,HYBRID,synthetic,52,0.4632535094962841,190.95497556774228,2.333451678835343,0,20
10,HYBRID,synthetic,53,0.4632535094962841,190.3638485840202,2.364655952411512,0,20
10,HYBRID,synthetic,54,0.4632535094962841,189.7727216002981,2.3905700588096885,0,20
10,HYBRID,synthetic,55,0.4632535094962841,189.19402102344725,2.42216830514616,0,20
10,HYBRID,synthetic,56,0.4632535094962841,188.61117831097263,2.4520745610677697,0,20
10,HYBRID,synthetic,57,0.4632535094962841,188.03040666630983,2.4889897423820826,0,20
10,HYBRID,synthetic,58,0.4632535094962841,187.45170608945895,2.5296756500276505,0,20
10,HYBRID,synthetic,59,0.4632535094962841,186.86265017354873,2.565069342803193,0,20
10,HYBRID,synthetic,60,0.4632535094962841,186.27773639326227,2.6083325874862817,0,20
10,HYBRID,synthetic,61,0.4632535094962841,185.70110688422326,2.653913055725,0,20
10,HYBRID,synthetic,62,0.4632535094962841,185.1389748498673,2.697648448698246,0,20
10,HYBRID,synthetic,63,0.4632535094962841,184.57477174769946,2.734371488590253,0,20
10,HYBRID,synthetic,64,0.4632535094962841,183.99192903522484,2.7711925967791977,0,20
10,HYBRID,synthetic,65,0.4632535094962841,183.40494418712652,2.812631030544441,0,20
10,HYBRID,synthetic,66,0.4632535094962841,182.83452788152312,2.8599245531784065,0,20
10,HYBRID,synthetic,67,0.4632535094962841,182.24132982998918,2.8997004117643774,0,20
10,HYBRID,synthetic,68,0.4632535094962841,181.67091352438575,2.944388886889331,0,20
10,HYBRID,synthetic,69,0.4632535094962841,181.10049721878235,2.989702466663355,0,20
10,HYBRID,synthetic,70,0.4632535094962841,180.5300809131789,3.0385875816658805,0,20
10,HYBRID,synthetic,71,0.4632535094962841,179.94930926851617,3.0803590092841757,0,20
10,HYBRID,synthetic,72,0.4632535094962841,179.374750827289,3.1195464490047864,0,20
10,HYBRID,synthetic,73,0.4632535094962841,178.79190811481442,3.1618691348663304,0,20
10,HYBRID,synthetic,74,0.4632535094962841,178.22356287702286,3.212559021841045,0,20
10,HYBRID,synthetic,75,0.4632535094962841,177.6490044357957,3.261434067020596,0,20
10,HYBRID,synthetic,76,0.4632535094962841,177.05166424863802,3.3075866398482723,0,20
10,HYBRID,synthetic,77,0.4632535094962841,176.46467940053964,3.3502962805209213,0,20
10,HYBRID,synthetic,78,0.4632535094962841,175.87976562025318,3.388811726990891,0,20
10,HYBRID,synthetic,79,0.4632535094962841,175.2699990262243,3.430583703315132,0,20
10,HYBRID,synthetic,80,0.4632535094962841,174.66230350000725,3.4722828209266563,0,20
10,HYBRID,synthetic,81,0.4632535094962841,174.07531865190896,3.5148008705760967,0,20
10,HYBRID,synthetic,82,0.4632535094962841,173.4904048716225,3.5484647211848017,0,20
10,HYBRID,synthetic,83,0.4632535094962841,172.90756215914786,3.589986452631546,0,20
10,HYBRID,synthetic,84,0.4632535094962841,172.31643517542574,3.6335786503890164,0,20
10,HYBRID,synthetic,85,0.4632535094962841,171.72737925951554,3.671980056828401,0,20
10,HYBRID,synthetic,86,0.4632535094962841,171.14246547922903,3.7132426122119964,0,20
10,HYBRID,synthetic,87,0.4632535094962841,170.55755169894258,3.7570008990157384,0,20
10,HYBRID,synthetic,88,0.4632535094962841,169.9664247152205,3.811584899965817,0,20
10,HYBRID,synthetic,89,0.4632535094962841,169.37322666368655,3.866363730846614,0,20
10,HYBRID,synthetic,90,0.4632535094962841,168.77795754434072,3.9060482521511863,0,20
