seed,config,scenario,iteration,tcr,mean_energy,sigma_energy,n_transit,n_exploit
16,HYBRID,synthetic,0,0.39486754966887416,221.55308320004318,0.17203984567202998,7,23
16,HYBRID,synthetic,1,0.5488410596026491,220.9976599843367,0.2173025241870188,3,27
16,HYBRID,synthetic,2,0.5943708609271523,220.43838134344597,0.2266280757371049,1,29
16,HYBRID,synthetic,3,0.6183774834437086,219.84280513217973,0.2412753502750537,1,29
16,HYBRID,synthetic,4,0.6415562913907285,219.23558922033408,0.27111591711303923,3,27
16,HYBRID,synthetic,5,0.6506622516556292,218.6489393891137,0.30841969066429464,0,30
16,HYBRID,synthetic,6,0.6531456953642384,218.04884432472628,0.3429386247399006,0,30
16,HYBRID,synthetic,7,0.6597682119205298,217.42458025601434,0.3789210383138227,2,28
16,HYBRID,synthetic,8,0.6630794701986755,216.82631282021313,0.42649214594890855,0,30
16,HYBRID,synthetic,9,0.6630794701986755,216.21279637169388,0.47714964502175566,0,30
16,HYBRID,synthetic,10,0.6630794701986755,215.60095870985313,0.5191412493406619,1,29
16,HYBRID,synthetic,11,0.6630794701986755,214.99521580509492,0.5815157472547041,0,30
16,HYBRID,synthetic,12,0.6672185430463576,214.39151888930311,0.6376544810021096,1,29
16,HYBRID,synthetic,13,0.6721854304635762,213.7987962552397,0.7022521726525837,1,29
16,HYBRID,synthetic,14,0.6771523178807947,213.1985761979798,0.7529834142446872,0,30
16,HYBRID,synthetic,15,0.6837748344370861,212.59589244278297,0.8049404419501857,1,29
16,HYBRID,synthetic,16,0.6837748344370861,212.0025759448959,0.8735542690208277,0,30
16,HYBRID,synthetic,17,0.6887417218543046,211.40071471426538,0.9253069782679351,0,30
16,HYBRID,synthetic,18,0.6895695364238411,210.79854203554666,0.9652186909854659,0,30
16,HYBRID,synthetic,19,0.6895695364238411,210.17980081433305,1.017455833518885,0,30
16,HYBRID,synthetic,20,0.6895695364238411,209.5831509831127,1.0548733816554492,1,29
16,HYBRID,synthetic,21,0.6895695364238411,208.99121519710022,1.1043379830231241,1,29
16,HYBRID,synthetic,22,0.6912251655629139,208.38662630174036,1.1618698311606444,3,27
16,HYBRID,synthetic,23,0.6928807947019867,207.80054529437515,1.2217488380265733,0,30
16,HYBRID,synthetic,24,0.6928807947019867,207.18180084854768,1.265125225042579,1,29
16,HYBRID,synthetic,25,0.6970198675496688,206.58572292691144,1.316325238174793,0,30
16,HYBRID,synthetic,26,0.6970198675496688,205.9781033771271,1.3691886050656694,1,29
16,HYBRID,synthetic,27,0.6978476821192053,205.38340616736554,1.4282371264780485,0,30
16,HYBRID,synthetic,28,0.6978476821192053,204.7619748496869,1.4655064825822979,1,29
16,HYBRID,synthetic,29,0.6978476821192053,204.16451621617617,1.5207022488550586,0,30
16,HYBRID,synthetic,30,0.6978476821192053,203.57207852045968,1.5496049400969425,0,30
16,HYBRID,synthetic,31,0.6995033112582781,202.97128655361556,1.5931206300597947,0,30
16,HYBRID,synthetic,32,0.6995033112582781,202.36911387489678,1.6394171011125611,1,29
16,HYBRID,synthetic,33,0.6995033112582781,201.77371221197853,1.6754962980925343,0,30
16,HYBRID,synthetic,34,0.6995033112582781,201.16639045621343,1.721535600466712,0,30
16,HYBRID,synthetic,35,0.6995033112582781,200.5476492349998,1.7662665982011192,0,30
16,HYBRID,synthetic,36,0.6995033112582781,199.95652225127773,1.8038367196619036,1,29
16,HYBRID,synthetic,37,0.6995033112582781,199.36044432964155,1.8415156214118027,0,30
16,HYBRID,synthetic,38,0.6995033112582781,198.75419883628936,1.8875772082328948,0,30
16,HYBRID,synthetic,39,0.6995033112582781,198.16997541194016,1.9348258828776184,0,30
16,HYBRID,synthetic,40,0.6995033112582781,197.58575198759098,1.9736235356509464,1,29
16,HYBRID,synthetic,41,0.6995033112582781,196.9951969134531,2.0123627599161495,0,30
16,HYBRID,synthetic,42,0.6995033112582781,196.39585487833475,2.0525790653532723,0,30
16,HYBRID,synthetic,43,0.6995033112582781,195.80610860648721,2.089394536601041,0,30
16,HYBRID,synthetic,44,0.6995033112582781,195.22740802963634,2.104187757217078,0,30
16,HYBRID,synthetic,45,0.7003311258278145,194.6431846052872,2.1304681217303663,0,30
16,HYBRID,synthetic,46,0.7003311258278145,194.04929619781595,2.16011834788744,0,30
16,HYBRID,synthetic,47,0.7003311258278145,193.45540779034465,2.199003625505561,0,30
16,HYBRID,synthetic,48,0.7003311258278145,192.86428080662265,2.2363308729078213,0,30
16,HYBRID,synthetic,49,0.7003311258278145,192.27315382290053,2.261361066609596,0,30
16,HYBRID,synthetic,50,0.7003311258278145,191.68754968667676,2.2989037553018696,1,29
16,HYBRID,synthetic,51,0.7019867549668874,191.1149438669083,2.335703006507029,1,29
16,HYBRID,synthetic,52,0.7019867549668874,190.5304525495982,2.380664408524012,0,30
16,HYBRID,synthetic,53,0.7019867549668874,189.9490597493927,2.4082989380937327,0,30
16,HYBRID,synthetic,54,0.7019867549668874,189.3634556131689,2.45062536511205,0,30
16,HYBRID,synthetic,55,0.7019867549668874,188.77370934132134,2.484535134326873,0,30
16,HYBRID,synthetic,56,0.7019867549668874,188.1881052050976,2.529100875682678,0,30
16,HYBRID,synthetic,57,0.7019867549668874,187.59559750950095,2.5621968356716773,0,30
16,HYBRID,synthetic,58,0.7019867549668874,187.007231949528,2.594955073465164,0,30
16,HYBRID,synthetic,59,0.7019867549668874,186.4188663895551,2.6284626125454436,0,30
16,HYBRID,synthetic,60,0.7019867549668874,185.82912011770762,2.672808760409156,0,30
16,HYBRID,synthetic,61,0.7019867549668874,185.2366124221109,2.710299787757955,0,30
16,HYBRID,synthetic,62,0.7019867549668874,184.64410472651426,2.758042861540178,0,30
16,HYBRID,synthetic,63,0.7019867549668874,184.05021631904307,2.8035691017809694,0,30
16,HYBRID,synthetic,64,0.7019867549668874,183.45218577594807,2.8350866358541746,0,30
16,HYBRID,synthetic,65,0.7019867549668874,182.85001309722932,2.8849367155603747,0,30
16,HYBRID,synthetic,66,0.7019867549668874,182.2561246897581,2.9248989685053535,0,30
16,HYBRID,synthetic,67,0.7019867549668874,181.6484291635411,2.9570031013238975,0,30
16,HYBRID,synthetic,68,0.7019867549668874,181.06282502731736,3.0053513134114107,0,30
16,HYBRID,synthetic,69,0.7019867549668874,180.47998231484277,3.0560279245149498,1,29
16,HYBRID,synthetic,70,0.7019867549668874,179.91151863069808,3.0953999896492728,0,30
16,HYBRID,synthetic,71,0.7019867549668874,179.32322226764856,3.1326208072133985,1,29
16,HYBRID,synthetic,72,0.7019867549668874,178.75371368855855,3.168976038476865,0,30
16,HYBRID,synthetic,73,0.7019867549668874,178.16081178408425,3.215716452791265,0,30
16,HYBRID,synthetic,74,0.7019867549668874,177.557258393491,3.2492033737968833,0,30
16,HYBRID,synthetic,75,0.7019867549668874,176.95370500289766,3.2742162160262422,0,30
16,HYBRID,synthetic,76,0.7019867549668874,176.34877090042983,3.3190472782627984,0,30
16,HYBRID,synthetic,77,0.7019867549668874,175.76868961170433,3.3616671016781723,0,30
16,HYBRID,synthetic,78,0.7019867549668874,175.19551188235175,3.3990898934771305,0,30
16,HYBRID,synthetic,79,0.7019867549668874,174.6168113055009,3.4419597382797296,0,30
16,HYBRID,synthetic,80,0.7019867549668874,174.03396859302626,3.4975993571220956,0,30
16,HYBRID,synthetic,81,0.7019867549668874,173.45112588055161,3.5392608297358583,1,29
16,HYBRID,synthetic,82,0.7019867549668874,172.86885507766118,3.5734848178542764,0,30
16,HYBRID,synthetic,83,0.7019867549668874,172.28746227258034,3.6198045245234605,0,30
16,HYBRID,synthetic,84,0.7019867549668874,171.70461956010575,3.67797181353832,0,30
16,HYBRID,synthetic,85,0.7019867549668874,171.1134925763837,3.7290011655212334,0,30
16,HYBRID,synthetic,86,0.7019867549668874,170.5485991182786,3.7776818879596497,0,30
16,HYBRID,synthetic,87,0.7019867549668874,169.9616142701802,3.8245974269236886,0,30
