seed,config,scenario,iteration,tcr,mean_energy,sigma_energy,n_transit,n_exploit
6,HYBRID,synthetic,0,0.41735537190082644,221.53270063941383,0.14339680665057625,10,20
6,HYBRID,synthetic,1,0.543801652892562,221.02168231883965,0.2360644925236562,4,26
6,HYBRID,synthetic,2,0.6190082644628099,220.4703440762346,0.2952852115906965,2,28
6,HYBRID,synthetic,3,0.6512396694214876,219.89431746634534,0.36901710990515724,1,29
6,HYBRID,synthetic,4,0.6595041322314049,219.32761606499398,0.39862869360554964,0,30
6,HYBRID,synthetic,5,0.675206611570248,218.72777074302152,0.43733601246380754,0,30
6,HYBRID,synthetic,6,0.6818181818181818,218.13802447117402,0.4772123604143944,1,29
6,HYBRID,synthetic,7,0.6867768595041323,217.54575306028093,0.5260333032622048,0,30
6,HYBRID,synthetic,8,0.687603305785124,216.96280529720408,0.5738238025577239,0,30
6,HYBRID,synthetic,9,0.687603305785124,216.35787119473625,0.6230136006236958,0,30
6,HYBRID,synthetic,10,0.6925619834710743,215.77088634663792,0.6758488572909375,0,30
6,HYBRID,synthetic,11,0.6933884297520662,215.17975936291586,0.7310859444682268,1,29
6,HYBRID,synthetic,12,0.6958677685950413,214.61115928536404,0.7949893191243266,0,30
6,HYBRID,synthetic,13,0.6966942148760331,214.04722983972545,0.8404538533115854,0,30
6,HYBRID,synthetic,14,0.7,213.476813534122,0.8932212113210888,0,30
6,HYBRID,synthetic,15,0.7008264462809918,212.90777794039317,0.9481550144427543,1,29
6,HYBRID,synthetic,16,0.7033057851239669,212.3245777023691,1.006027402766792,1,29
6,HYBRID,synthetic,17,0.7123966942148761,211.7326419163567,1.0552369383429385,0,30
6,HYBRID,synthetic,18,0.715702479338843,211.14942089784694,1.0972943781916231,1,29
6,HYBRID,synthetic,19,0.715702479338843,210.5574851118345,1.1543523451322673,1,29
6,HYBRID,synthetic,20,0.7206611570247934,209.9940110513479,1.2255350810237537,1,29
6,HYBRID,synthetic,21,0.7206611570247934,209.40856074732827,1.292055160478436,0,30
6,HYBRID,synthetic,22,0.7214876033057851,208.8130855765402,1.3307007729308802,0,30
6,HYBRID,synthetic,23,0.7214876033057851,208.2343849996893,1.3783118670151524,0,30
6,HYBRID,synthetic,24,0.7214876033057851,207.6543037109638,1.4035927706868634,0,30
6,HYBRID,synthetic,25,0.7214876033057851,207.07422242223842,1.4306323663522116,0,30
6,HYBRID,synthetic,26,0.7214876033057851,206.4830954385163,1.4567874157567076,0,30
6,HYBRID,synthetic,27,0.7214876033057851,205.8919684547942,1.4882676462591615,0,30
6,HYBRID,synthetic,28,0.7239669421487603,205.30912574231962,1.522806407207788,0,30
6,HYBRID,synthetic,29,0.7239669421487603,204.7124759110992,1.559392938238291,0,30
6,HYBRID,synthetic,30,0.7239669421487603,204.12272963925165,1.6071400925928887,0,30
6,HYBRID,synthetic,31,0.7239669421487603,203.5316026555296,1.6472409470892588,0,30
6,HYBRID,synthetic,32,0.7239669421487603,202.95290207867873,1.6875561631613847,0,30
6,HYBRID,synthetic,33,0.7239669421487603,202.37420150182786,1.7142646666556351,0,30
6,HYBRID,synthetic,34,0.7264462809917356,201.7720288231092,1.7423730395254486,0,30
6,HYBRID,synthetic,35,0.7264462809917356,201.17675970376334,1.7683410511000819,0,30
6,HYBRID,synthetic,36,0.7264462809917356,200.58425200816663,1.7953868467338316,0,30
6,HYBRID,synthetic,37,0.7264462809917356,199.99588644819377,1.8173605204228123,0,30
6,HYBRID,synthetic,38,0.7264462809917356,199.39233305760044,1.856620696272015,0,30
