seed,config,scenario,iteration,tcr,mean_energy,sigma_energy,n_transit,n_exploit
0,HYBRID,synthetic,0,0.12181069958847737,221.50011929930096,0.15801722016165778,3,7
0,HYBRID,synthetic,1,0.17037037037037037,220.9500027278169,0.24157532235270043,4,6
0,HYBRID,synthetic,2,0.2074074074074074,220.44998622351264,0.2708331673941662,3,7
0,HYBRID,synthetic,3,0.2353909465020576,219.90260797992164,0.2522849435908038,0,10
0,HYBRID,synthetic,4,0.24773662551440329,219.28913078615906,0.2677978160378077,0,10
0,HYBRID,synthetic,5,0.248559670781893,218.67315098869463,0.3007350974747511,0,10
0,HYBRID,synthetic,6,0.248559670781893,218.06959759810132,0.35061779725939796,0,10
0,HYBRID,synthetic,7,0.24938271604938272,217.46190207188434,0.39289862332022,0,10
0,HYBRID,synthetic,8,0.25102880658436216,216.84178013879614,0.44835108533626705,0,10
0,HYBRID,synthetic,9,0.25267489711934155,216.20923179883675,0.49144999242354936,0,10
0,HYBRID,synthetic,10,0.25679012345679014,215.5766834588773,0.5397087537313205,0,10
0,HYBRID,synthetic,11,0.25925925925925924,214.9399929832942,0.587957540251661,0,10
0,HYBRID,synthetic,12,0.25925925925925924,214.3074446433348,0.6268456801938462,0,10
0,HYBRID,synthetic,13,0.25925925925925924,213.68318057462284,0.6918369838758801,0,10
0,HYBRID,synthetic,14,0.25925925925925924,213.06305864153464,0.7572262584930773,0,10
0,HYBRID,synthetic,15,0.25925925925925924,212.43465243719896,0.8180801945947188,0,10
0,HYBRID,synthetic,16,0.25925925925925924,211.8186726397345,0.8927888144425206,0,10
0,HYBRID,synthetic,17,0.25925925925925924,211.18612429977512,0.9521246993667606,0,10
0,HYBRID,synthetic,18,0.25925925925925924,210.54943382419196,1.0078277668584374,0,10
0,HYBRID,synthetic,19,0.25925925925925924,209.92516975548006,1.0782641384211447,0,10
0,HYBRID,synthetic,20,0.2609053497942387,209.3009056867681,1.1358203647588279,0,10
0,HYBRID,synthetic,21,0.2609053497942387,208.68492588930363,1.2021729418633276,0,10
0,HYBRID,synthetic,22,0.2609053497942387,208.05237754934424,1.2576307581216326,0,10
0,HYBRID,synthetic,23,0.2609053497942387,207.44053988750346,1.3350177178762228,0,10
0,HYBRID,synthetic,24,0.2609053497942387,206.80384941192034,1.3907138667123742,0,10
0,HYBRID,synthetic,25,0.2609053497942387,206.17130107196095,1.449163026445337,0,10
0,HYBRID,synthetic,26,0.2609053497942387,205.54289486762528,1.5106486625947306,0,10
0,HYBRID,synthetic,27,0.2609053497942387,204.92277293453708,1.5821531820526038,0,10
0,HYBRID,synthetic,28,0.2609053497942387,204.29022459457767,1.640449695998761,0,10
